 1.1300e+00  2.3056e-07  7.7445e-01  2.2347e-01  5.7112e-07  2.4136e-04  2.3056e-07  6.6171e-01  9.8172e-02  3.0018e-06  1.2777e-07  1.2777e-07  9.5385e-04 
 1.1400e+00  2.0226e-07  7.7445e-01  2.2688e-01  4.8472e-07  2.4745e-04  2.0226e-07  6.6170e-01  9.3695e-02  2.6670e-06  1.1401e-07  1.1401e-07  8.1642e-04 
 1.1500e+00  1.7716e-07  7.7445e-01  2.3025e-01  4.1103e-07  2.5347e-04  1.7715e-07  6.6170e-01  8.9492e-02  2.3613e-06  1.0143e-07  1.0143e-07  6.9827e-04 
 1.1600e+00  1.5496e-07  7.7445e-01  2.3357e-01  3.4830e-07  2.5943e-04  1.5496e-07  6.6169e-01  8.5563e-02  2.0842e-06  8.9987e-08  8.9987e-08  5.9689e-04 
 1.1700e+00  1.3540e-07  7.7445e-01  2.3685e-01  2.9500e-07  2.6532e-04  1.3540e-07  6.6169e-01  8.1907e-02  1.8343e-06  7.9641e-08  7.9641e-08  5.1005e-04 
 1.1800e+00  1.1820e-07  7.7445e-01  2.4008e-01  2.4978e-07  2.7115e-04  1.1820e-07  6.6169e-01  7.8518e-02  1.6104e-06  7.0329e-08  7.0329e-08  4.3576e-04 
 1.1900e+00  1.0312e-07  7.7445e-01  2.4328e-01  2.1147e-07  2.7691e-04  1.0312e-07  6.6169e-01  7.5391e-02  1.4107e-06  6.1985e-08  6.1985e-08  3.7229e-04 
 1.2000e+00  8.9919e-08  7.7445e-01  2.4644e-01  1.7905e-07  2.8262e-04  8.9918e-08  6.6169e-01  7.2516e-02  1.2335e-06  5.4540e-08  5.4540e-08  3.1811e-04 
 1.2100e+00  7.8385e-08  7.7445e-01  2.4957e-01  1.5163e-07  2.8827e-04  7.8384e-08  6.6168e-01  6.9884e-02  1.0770e-06  4.7922e-08  4.7922e-08  2.7190e-04 
 1.2200e+00  6.8321e-08  7.7445e-01  2.5266e-01  1.2845e-07  2.9386e-04  6.8320e-08  6.6168e-01  6.7482e-02  9.3921e-07  4.2058e-08  4.2058e-08  2.3250e-04 
 1.2300e+00  5.9548e-08  7.7445e-01  2.5572e-01  1.0886e-07  2.9939e-04  5.9547e-08  6.6168e-01  6.5298e-02  8.1835e-07  3.6878e-08  3.6878e-08  1.9891e-04 
 1.2400e+00  5.1906e-08  7.7445e-01  2.5874e-01  9.2310e-08  3.0487e-04  5.1905e-08  6.6168e-01  6.3319e-02  7.1262e-07  3.2312e-08  3.2312e-08  1.7028e-04 
 1.2500e+00  4.5252e-08  7.7445e-01  2.6174e-01  7.8322e-08  3.1029e-04  4.5251e-08  6.6168e-01  6.1531e-02  6.2033e-07  2.8296e-08  2.8296e-08  1.4587e-04 
 1.2600e+00  3.9461e-08  7.7445e-01  2.6471e-01  6.6495e-08  3.1566e-04  3.9460e-08  6.6168e-01  5.9920e-02  5.3992e-07  2.4770e-08  2.4770e-08  1.2504e-04 
 1.2700e+00  3.4420e-08  7.7445e-01  2.6765e-01  5.6492e-08  3.2097e-04  3.4419e-08  6.6168e-01  5.8471e-02  4.6995e-07  2.1678e-08  2.1678e-08  1.0727e-04 
 1.2800e+00  3.0032e-08  7.7445e-01  2.7057e-01  4.8025e-08  3.2623e-04  3.0031e-08  6.6168e-01  5.7173e-02  4.0913e-07  1.8970e-08  1.8970e-08  9.2088e-05 
 1.2900e+00  2.6211e-08  7.7445e-01  2.7346e-01  4.0854e-08  3.3143e-04  2.6210e-08  6.6168e-01  5.6011e-02  3.5628e-07  1.6599e-08  1.6599e-08  7.9112e-05 
 1.3000e+00  2.2884e-08  7.7445e-01  2.7633e-01  3.4776e-08  3.3658e-04  2.2883e-08  6.6168e-01  5.4974e-02  3.1037e-07  1.4524e-08  1.4524e-08  6.8013e-05 
 1.3100e+00  1.9984e-08  7.7445e-01  2.7917e-01  2.9620e-08  3.4168e-04  1.9983e-08  6.6168e-01  5.4050e-02  2.7050e-07  1.2710e-08  1.2710e-08  5.8510e-05 
