 7.1000e-01  2.1433e-06  7.7443e-01  5.5995e-02  3.5472e-05  1.0095e-06  2.1447e-06  7.6624e-01  3.0171e-01  7.1184e-06  4.2763e-04  1.7950e+00 
 7.2000e-01  2.5203e-06  7.7443e-01  5.8105e-02  4.0231e-05  1.1754e-06  2.5219e-06  7.6612e-01  2.9479e-01  8.6341e-06  4.1202e-04  1.7939e+00 
 7.3000e-01  2.9461e-06  7.7443e-01  6.0451e-02  4.5311e-05  1.3597e-06  2.9480e-06  7.6598e-01  2.8787e-01  1.0419e-05  3.9624e-04  1.7926e+00 
 7.4000e-01  3.4236e-06  7.7443e-01  6.3039e-02  5.0684e-05  1.5625e-06  3.4257e-06  7.6581e-01  2.8093e-01  1.2509e-05  3.8027e-04  1.7911e+00 
 7.5000e-01  3.9554e-06  7.7444e-01  6.5868e-02  5.6317e-05  1.7837e-06  3.9577e-06  7.6561e-01  2.7399e-01  1.4946e-05  3.6410e-04  1.7893e+00 
 7.6000e-01  4.5436e-06  7.7444e-01  6.8936e-02  6.2169e-05  2.0231e-06  4.5462e-06  7.6538e-01  2.6705e-01  1.7773e-05  3.4770e-04  1.7872e+00 
 7.7000e-01  5.1899e-06  7.7444e-01  7.2237e-02  6.8193e-05  2.2800e-06  5.1928e-06  7.6511e-01  2.6012e-01  2.1040e-05  3.3103e-04  1.7847e+00 
 7.8000e-01  5.8954e-06  7.7444e-01  7.5759e-02  7.4339e-05  2.5534e-06  5.8986e-06  7.6479e-01  2.5320e-01  2.4802e-05  3.1406e-04  1.7818e+00 
 7.9000e-01  6.6607e-06  7.7444e-01  7.9491e-02  8.0555e-05  2.8422e-06  6.6641e-06  7.6442e-01  2.4631e-01  2.9120e-05  2.9675e-04  1.7784e+00 
 8.0000e-01  7.4854e-06  7.7444e-01  8.3414e-02  8.6784e-05  3.1448e-06  7.4891e-06  7.6398e-01  2.3946e-01  3.4064e-05  2.7905e-04  1.7745e+00 
 8.1000e-01  8.3689e-06  7.7444e-01  8.7512e-02  9.2974e-05  3.4598e-06  8.3727e-06  7.6347e-01  2.3265e-01  3.9717e-05  2.6090e-04  1.7698e+00 
 8.2000e-01  9.3093e-06  7.7444e-01  9.1764e-02  9.9069e-05  3.7854e-06  9.3133e-06  7.6287e-01  2.2591e-01  4.6177e-05  2.4221e-04  1.7644e+00 
 8.3000e-01  1.0304e-05  7.7444e-01  9.6148e-02  1.0502e-04  4.1198e-06  1.0308e-05  7.6216e-01  2.1925e-01  5.3565e-05  2.2289e-04  1.7580e+00 
 8.4000e-01  1.1351e-05  7.7444e-01  1.0064e-01  1.1077e-04  4.4613e-06  1.1355e-05  7.6132e-01  2.1270e-01  6.2039e-05  2.0278e-04  1.7503e+00 
 8.5000e-01  1.2443e-05  7.7444e-01  1.0523e-01  1.1629e-04  4.8080e-06  1.2447e-05  7.6031e-01  2.0629e-01  7.1814e-05  1.8168e-04  1.7412e+00 
 8.6000e-01  1.3577e-05  7.7444e-01  1.0988e-01  1.2151e-04  5.1584e-06  1.3579e-05  7.5908e-01  2.0005e-01  8.3198e-05  1.5928e-04  1.7300e+00 
 8.7000e-01  1.4742e-05  7.7444e-01  1.1458e-01  1.2640e-04  5.5109e-06  1.4742e-05  7.5754e-01  1.9407e-01  9.6676e-05  1.3511e-04  1.7159e+00 
 8.8000e-01  1.5924e-05  7.7444e-01  1.1931e-01  1.3089e-04  5.8641e-06  1.5920e-05  7.5552e-01  1.8846e-01  1.1305e-04  1.0842e-04  1.6976e+00 
 8.9000e-01  1.7097e-05  7.7444e-01  1.2406e-01  1.3486e-04  6.2169e-06  1.7079e-05  7.5269e-01  1.8346e-01  1.3368e-04  7.8154e-05  1.6718e+00 
 9.0000e-01  1.8194e-05  7.7444e-01  1.2881e-01  1.3802e-04  6.5686e-06  1.8132e-05  7.4809e-01  1.7973e-01  1.5922e-04  4.5627e-05  1.6300e+00 
 9.1000e-01  1.9051e-05  7.7444e-01  1.3354e-01  1.3966e-04  6.9203e-06  1.9053e-05  7.3941e-01  1.7890e-01  1.7979e-04  2.6980e-05  1.5512e+00 
