 5.5000e-01  1.8059e-06  6.0953e-01  4.7438e-02  4.0801e-05  9.2518e-06  3.0329e-07  8.1211e-15 -2.3890e-15 -1.5931e-15 -4.1390e-15  1.1577e-14 -1.4745e-17 -9.1734e-15  7.7197e-15 -9.5456e-18 -6.1170e-15 -2.5582e-15  3.2871e-18 -5.5662e-15  2.1003e-17 -1.6739e-14  2.0857e-14  6.6470e-15  3.6548e-15 
 5.6000e-01  2.2606e-06  6.0953e-01  4.8949e-02  5.0454e-05  1.1376e-05  3.7216e-07  8.1062e-15 -2.4469e-15 -1.6317e-15 -4.0275e-15  1.1891e-14 -1.5146e-17 -9.4291e-15  7.9290e-15 -9.7965e-18 -6.2875e-15 -2.5801e-15  3.3148e-18 -5.5294e-15  2.1628e-17 -1.7240e-14  2.1246e-14  6.6470e-15  3.6548e-15 
 5.7000e-01  2.8218e-06  6.0953e-01  5.0721e-02  6.2162e-05  1.3939e-05  4.5423e-07  8.0913e-15 -2.5028e-15 -1.6690e-15 -3.9195e-15  1.2196e-14 -1.5536e-17 -9.6775e-15  8.1322e-15 -1.0039e-17 -6.4532e-15 -2.5998e-15  3.3396e-18 -5.4948e-15  2.2235e-17 -1.7728e-14  2.1626e-14  6.6470e-15  3.6548e-15 
 5.8000e-01  3.5118e-06  6.0953e-01  5.2780e-02  7.6267e-05  1.7014e-05  5.5129e-07  8.0764e-15 -2.5566e-15 -1.7049e-15 -3.8150e-15  1.2491e-14 -1.5913e-17 -9.9185e-15  8.3290e-15 -1.0272e-17 -6.6139e-15 -2.6174e-15  3.3615e-18 -5.4624e-15  2.2823e-17 -1.8203e-14  2.1995e-14  6.6470e-15  3.6548e-15 
 5.9000e-01  4.3563e-06  6.0953e-01  5.5150e-02  9.3127e-05  2.0673e-05  6.6517e-07  8.0615e-15 -2.6082e-15 -1.7393e-15 -3.7140e-15  1.2776e-14 -1.6277e-17 -1.0152e-14  8.5191e-15 -1.0496e-17 -6.7693e-15 -2.6329e-15  3.3805e-18 -5.4320e-15  2.3393e-17 -1.8662e-14  2.2353e-14  6.6470e-15  3.6548e-15 
 6.0000e-01  5.3847e-06  6.0953e-01  5.7849e-02  1.1310e-04  2.4990e-05  7.9769e-07  8.0467e-15 -2.6577e-15 -1.7724e-15 -3.6166e-15  1.3051e-14 -1.6627e-17 -1.0377e-14  8.7024e-15 -1.0711e-17 -6.9193e-15 -2.6465e-15  3.3967e-18 -5.4036e-15  2.3942e-17 -1.9107e-14  2.2700e-14  6.6470e-15  3.6548e-15 
 6.1000e-01  6.6297e-06  6.0953e-01  6.0891e-02  1.3650e-04  3.0031e-05  9.5053e-07  8.0319e-15 -2.7051e-15 -1.8040e-15 -3.5228e-15  1.3315e-14 -1.6965e-17 -1.0593e-14  8.8787e-15 -1.0916e-17 -7.0639e-15 -2.6581e-15  3.4102e-18 -5.3772e-15  2.4470e-17 -1.9536e-14  2.3034e-14  6.6470e-15  3.6548e-15 
 6.2000e-01  8.1272e-06  6.0953e-01  6.4284e-02  1.6363e-04  3.5851e-05  1.1253e-06  8.0170e-15 -2.7504e-15 -1.8341e-15 -3.4325e-15  1.3569e-14 -1.7288e-17 -1.0802e-14  9.0481e-15 -1.1111e-17 -7.2028e-15 -2.6678e-15  3.4212e-18 -5.3526e-15  2.4978e-17 -1.9950e-14  2.3357e-14  6.6470e-15  3.6548e-15 
 6.3000e-01  9.9153e-06  6.0953e-01  6.8032e-02  1.9466e-04  4.2488e-05  1.3232e-06  8.0022e-15 -2.7935e-15 -1.8629e-15 -3.3459e-15  1.3813e-14 -1.7598e-17 -1.1002e-14  9.2104e-15 -1.1296e-17 -7.3362e-15 -2.6758e-15  3.4295e-18 -5.3299e-15  2.5464e-17 -2.0347e-14  2.3668e-14  6.6470e-15  3.6548e-15 
 6.4000e-01  1.2034e-05  6.0953e-01  7.2128e-02  2.2969e-04  4.9958e-05  1.5452e-06  7.9874e-15 -2.8345e-15 -1.8903e-15 -3.2627e-15  1.4046e-14 -1.7894e-17 -1.1193e-14  9.3657e-15 -1.1471e-17 -7.4639e-15 -2.6820e-15  3.4355e-18 -5.3088e-15  2.5930e-17 -2.0729e-14  2.3966e-14  6.6470e-15  3.6548e-15 
